LINE_UNIQUE_ID,CLUSTER_ID,POP_NUM,GCA_pred,GCA_obs,n_env,rank,advance
C1.299.130,1,299,182.53662950045842,157.92617797851562,9,53327,False
C1.130.00000000205,1,130,182.53642500187877,193.65011596679688,8,53328,False
C1.249.143,1,249,182.5356583384643,185.94627380371094,7,53329,False
C1.227.27,1,227,182.53234389663442,194.53656005859375,6,53330,False
C1.211.86,1,211,182.53210521686285,179.98121643066406,7,53331,False
C1.225.151,1,225,182.53085116025747,180.94229125976562,7,53332,False
C1.207.151,1,207,182.53085116025562,180.94229125976562,7,53333,False
C1.43.00000000199,1,43,182.53039090991638,186.78469848632812,7,53334,False
C1.345.85,1,345,182.52971388708823,180.57994079589844,15,53335,False
C1.173.39,1,173,182.5278590476574,183.30349731445312,8,53336,False
C1.106.233,1,106,182.5273305089414,176.61697387695312,9,53337,False
C1.329.169,1,329,182.52704689279454,188.90382385253906,8,53338,False
C1.369.186,1,369,182.52566040916608,163.09027099609375,6,53339,False
C1.199.121,1,199,182.52422259756918,185.29505920410156,8,53340,False
C1.265.6,1,265,182.52369932722954,196.43603515625,7,53341,False
C1.173.168,1,173,182.5228844344142,191.55337524414062,8,53342,False
C1.271.158,1,271,182.52240336787918,190.05477905273438,8,53343,False
C1.458.108,1,458,182.52029448729996,182.46829223632812,5,53344,False
C1.265.130,1,265,182.51991426320996,175.950439453125,8,53345,False
C1.158.216,1,158,182.51971514005288,173.66949462890625,4,53346,False
C1.98.80,1,98,182.5185655203304,187.76510620117188,8,53347,False
C1.302.187,1,302,182.51850612768473,160.60093688964844,7,53348,False
C1.320.161,1,320,182.51844279017425,186.9952392578125,6,53349,False
C1.173.213,1,173,182.51784285637,193.5288848876953,8,53350,False
C1.14.88,1,14,182.51645363657912,176.08372497558594,7,53351,False
C1.158.188,1,158,182.51631503682694,175.80325317382812,4,53352,False
C1.450.29,1,450,182.51496050102324,158.65086364746094,5,53353,False
C1.26.165,1,26,182.5148668353324,193.41261291503906,7,53354,False
C1.10.25,1,10,182.51483465855458,186.49200439453125,6,53355,False
C1.187.69,1,187,182.5139363653088,179.8789520263672,6,53356,False
C1.160.112,1,160,182.51370319194172,174.727294921875,7,53357,False
C1.205.48,1,205,182.51364034250386,176.35174560546875,8,53358,False
C1.416.5,1,416,182.51329023793252,204.21463012695312,4,53359,False
C1.77.121,1,77,182.5122925929111,174.8983612060547,7,53360,False
C1.18.97,1,18,182.51173247508638,182.98056030273438,7,53361,False
C1.340.136,1,340,182.51011305816175,185.88238525390625,8,53362,False
C1.195.140,1,195,182.51005402384388,175.1822052001953,7,53363,False
C1.222.140,1,222,182.51005402384112,175.1822052001953,7,53364,False
C1.209.7,1,209,182.5089268988734,181.5451202392578,6,53365,False
C1.133.00000000030,1,133,182.5076089756883,189.0503692626953,8,53366,False
C1.104.60,1,104,182.50756956928967,171.87608337402344,5,53367,False
C1.464.52,1,464,182.50579536803244,182.18345642089844,6,53368,False
C1.480.46,1,480,182.50114496845202,184.994140625,5,53369,False
C1.440.43,1,440,182.49951546754468,197.3968963623047,5,53370,False
C1.3.206,1,3,182.49843618598206,183.7705078125,8,53371,False
C1.247.31,1,247,182.4964276353161,167.36656188964844,7,53372,False
C1.187.56,1,187,182.49634951089948,170.88755798339844,7,53373,False
C1.212.47,1,212,182.4947663686639,167.97036743164062,8,53374,False
C1.72.9,1,72,182.49437830931993,188.32608032226562,8,53375,False
C1.123.00000000157,1,123,182.49285130979456,188.60800170898438,8,53376,False
C1.115.00000001072,1,115,182.4921652434313,188.3655548095703,6,53377,False
C1.153.109,1,153,182.49114164170513,192.75599670410156,7,53378,False
C1.118.00000000046,1,118,182.4890564405665,188.871337890625,6,53379,False
C1.29.59,1,29,182.48891936865542,187.4804229736328,7,53380,False
C1.104.79,1,104,182.48829170468994,177.78158569335938,5,53381,False
C1.484.11,1,484,182.48571739520418,170.03854370117188,5,53382,False
C1.281.74,1,281,182.4825261175791,173.68348693847656,6,53383,False
C1.199.89,1,199,182.4823877215294,165.10960388183594,7,53384,False
C1.205.62,1,205,182.48112558593672,184.03176879882812,8,53385,False
C1.369.68,1,369,182.4806936605274,173.22677612304688,7,53386,False
C1.205.250,1,205,182.48013197719038,182.48916625976562,8,53387,False
C1.92.6,1,92,182.47943500581823,207.9972686767578,4,53388,False
C1.130.00000000457,1,130,182.4764992446879,189.36026000976562,8,53389,False
C1.211.120,1,211,182.47553330084432,173.33132934570312,7,53390,False
C1.327.162,1,327,182.47530289623037,196.7402801513672,6,53391,False
C1.353.29,1,353,182.47490955780586,186.2882843017578,6,53392,False
C1.28.140,1,28,182.47458217016919,179.2180938720703,8,53393,False
C1.140.00000000094,1,140,182.47366866130025,180.13626098632812,7,53394,False
C1.198.136,1,198,182.4734562964847,169.86195373535156,7,53395,False
C1.249.96,1,249,182.47261471298174,184.35171508789062,7,53396,False
C1.28.164,1,28,182.47218892094855,193.79632568359375,8,53397,False
C1.182.163,1,182,182.46951607362632,196.250732421875,8,53398,False
C1.91.48,1,91,182.46805922805862,187.993896484375,5,53399,False
C1.36.00000000005,1,36,182.46803872760506,178.33470153808594,7,53400,False
C1.69.46,1,69,182.4669416480637,188.18186950683594,7,53401,False
C1.443.14,1,443,182.46646517278808,187.5110626220703,6,53402,False
C1.40.00000000008,1,40,182.46644446742246,193.25257873535156,7,53403,False
C1.480.185,1,480,182.4664148516425,180.1837158203125,5,53404,False
C1.313.168,1,313,182.46522156918547,181.76583862304688,5,53405,False
C1.158.13,1,158,182.46476562816542,194.46751403808594,4,53406,False
C1.281.99,1,281,182.46470097762196,197.852294921875,7,53407,False
C1.209.200,1,209,182.46413689032724,170.36077880859375,6,53408,False
C1.193.159,1,193,182.46355096039838,156.31736755371094,7,53409,False
C1.341.137,1,341,182.46287823214814,197.70040893554688,8,53410,False
C1.201.3,1,201,182.4625757854523,166.25051879882812,6,53411,False
C1.218.103,1,218,182.46234284819917,174.11691284179688,8,53412,False
C1.119.00000000148,1,119,182.4621544492449,164.37742614746094,7,53413,False
C1.328.72,1,328,182.46146636315402,190.284423828125,6,53414,False
C1.80.69,1,80,182.4595704590003,181.59681701660156,8,53415,False
C1.209.116,1,209,182.45875932005538,172.13116455078125,6,53416,False
C1.209.120,1,209,182.45774423822215,183.49867248535156,6,53417,False
C1.49.00000000060,1,49,182.4546656347735,172.5814971923828,8,53418,False
C1.205.192,1,205,182.45364009971675,184.3584442138672,8,53419,False
C1.164.125,1,164,182.45199951659637,151.9482879638672,7,53420,False
C1.123.00000000285,1,123,182.45113094902825,184.95562744140625,8,53421,False
C1.209.189,1,209,182.45063176592961,199.82598876953125,6,53422,False
C1.155.112,1,155,182.45045289826191,180.66265869140625,6,53423,False
C1.249.161,1,249,182.45024173479632,184.28158569335938,7,53424,False
C1.347.17,1,347,182.4487351508328,187.15333557128906,6,53425,False
C1.81.62,1,81,182.44803406807014,193.7144012451172,5,53426,False
C1.340.209,1,340,182.44709623679773,209.97732543945312,7,53427,False
C1.52.00000000103,1,52,182.4467149789259,170.14700317382812,6,53428,False
C1.141.00000000085,1,141,182.44483841781712,203.83599853515625,1,53429,False
C1.23.92,1,23,182.44346848569745,168.62139892578125,5,53430,False
C1.458.214,1,458,182.44329571642348,184.4716033935547,5,53431,False
C1.322.20,1,322,182.44273066590497,186.37767028808594,7,53432,False
C1.188.46,1,188,182.44260712849044,184.48536682128906,7,53433,False
C1.168.105,1,168,182.44160880616116,171.27186584472656,7,53434,False
C1.248.183,1,248,182.44114699104702,178.89007568359375,8,53435,False
C1.158.5,1,158,182.43969457269242,183.05699157714844,4,53436,False
C1.216.47,1,216,182.4395992933715,182.97071838378906,7,53437,False
C1.324.140,1,324,182.43922542946225,187.2704315185547,6,53438,False
C1.81.103,1,81,182.4375916522522,183.1688232421875,6,53439,False
C1.18.79,1,18,182.43719168879437,175.50753784179688,7,53440,False
C1.461.317,1,461,182.43559852349858,188.67770385742188,5,53441,False
C1.209.85,1,209,182.4355821165885,183.1212615966797,6,53442,False
C1.274.85,1,274,182.43348939525362,196.2921600341797,7,53443,False
C1.90.125,1,90,182.43225284474474,178.952392578125,7,53444,False
C1.227.3,1,227,182.4320824427069,191.73704528808594,6,53445,False
C1.80.34,1,80,182.43188610062515,185.4884033203125,8,53446,False
C1.29.184,1,29,182.42957008307545,169.78341674804688,7,53447,False
C1.312.113,1,312,182.42859241823223,179.9512176513672,6,53448,False
C1.163.153,1,163,182.42839348558522,173.91712951660156,8,53449,False
C1.84.10,1,84,182.42833124780867,185.3234405517578,7,53450,False
C1.18.89,1,18,182.4281802494272,180.5263671875,7,53451,False
C1.314.78,1,314,182.4273836181951,193.5291290283203,8,53452,False
C1.312.76,1,312,182.4241124773246,188.18910217285156,7,53453,False
C1.31.00000000107,1,31,182.42312699616622,189.32470703125,1,53454,False
C1.187.27,1,187,182.42305950687822,187.106689453125,7,53455,False
C1.149.247,1,149,182.42248753577013,176.15675354003906,8,53456,False
C1.155.111,1,155,182.41954092894963,183.88243103027344,7,53457,False
C1.29.12,1,29,182.41915285588954,188.34544372558594,7,53458,False
C1.25.195,1,25,182.4176639066576,176.30047607421875,8,53459,False
C1.123.00000000193,1,123,182.4174279244934,186.6127166748047,7,53460,False
C1.211.101,1,211,182.41727612357445,172.13845825195312,7,53461,False
C1.76.166,1,76,182.41606602057166,185.9318389892578,7,53462,False
C1.93.58,1,93,182.41593360135886,192.28897094726562,7,53463,False
C1.35.00000000035,1,35,182.41407376003053,189.59962463378906,8,53464,False
C1.249.101,1,249,182.41151154150526,191.3745880126953,7,53465,False
C1.153.133,1,153,182.40965946368635,194.48800659179688,8,53466,False
C1.458.33,1,458,182.4093447488811,177.91360473632812,5,53467,False
C1.31.193,1,31,182.40871145394152,186.877685546875,5,53468,False
C1.249.52,1,249,182.4082705792848,181.06370544433594,7,53469,False
C1.133.00000000120,1,133,182.40783908159779,180.61537170410156,8,53470,False
C1.176.307,1,176,182.40594998701698,196.90110778808594,7,53471,False
C1.321.125,1,321,182.40459864650362,163.817626953125,6,53472,False
C1.15.2029,1,15,182.40416332102438,185.2433319091797,6,53473,False
C1.228.135,1,228,182.4022897372884,178.44387817382812,8,53474,False
C1.206.73,1,206,182.40145299668376,200.03456115722656,5,53475,False
C1.89.161,1,89,182.40099002448525,191.4228057861328,7,53476,False
C1.149.69,1,149,182.39963337777846,172.7518768310547,8,53477,False
C1.168.124,1,168,182.39954955798746,171.9185028076172,6,53478,False
C1.176.326,1,176,182.3982474030284,183.32029724121094,8,53479,False
C1.249.153,1,249,182.39711460652663,182.58973693847656,7,53480,False
C1.176.225,1,176,182.39708676842645,186.05413818359375,8,53481,False
C1.166.162,1,166,182.3961716962552,173.78248596191406,6,53482,False
C1.20.132,1,20,182.39562491505075,153.46873474121094,7,53483,False
C1.69.176,1,69,182.39521231796948,172.088623046875,6,53484,False
C1.130.00000000103,1,130,182.39408653395935,181.00750732421875,8,53485,False
C1.321.49,1,321,182.39305676170605,177.60960388183594,6,53486,False
C1.213.109,1,213,182.39295547413118,177.3304443359375,6,53487,False
C1.427.10,1,427,182.39180911173054,189.4630126953125,5,53488,False
C1.209.199,1,209,182.3910598469314,177.21189880371094,6,53489,False
C1.206.193,1,206,182.38925918406412,166.60276794433594,7,53490,False
C1.38.00000000003,1,38,182.38836617120305,191.73704528808594,6,53491,False
C1.51.00000000012,1,51,182.38739019486883,190.1510009765625,7,53492,False
C1.4.248,1,4,182.3860487293988,176.59185791015625,8,53493,False
C1.35.00000000134,1,35,182.38568134572338,190.4390411376953,7,53494,False
C1.102.77,1,102,182.38537047315037,181.2083740234375,16,53495,False
C1.35.00000000206,1,35,182.38469342000369,183.22035217285156,8,53496,False
C1.176.182,1,176,182.3843144094531,171.4629669189453,8,53497,False
C1.458.9,1,458,182.38380199744873,197.09951782226562,5,53498,False
C1.142.214,1,142,182.38376628686873,173.4091033935547,6,53499,False
C1.249.100,1,249,182.382480048741,182.10731506347656,7,53500,False
C1.149.243,1,149,182.38037619082868,170.18687438964844,8,53501,False
C1.140.00000000051,1,140,182.3798689058155,178.39849853515625,8,53502,False
C1.164.62,1,164,182.37953506346705,169.31300354003906,6,53503,False
C1.6.183,1,6,182.37952231338062,180.47561645507812,5,53504,False
C1.339.52,1,339,182.3786566274839,192.28355407714844,7,53505,False
C1.193.11,1,193,182.37840316569796,173.60055541992188,7,53506,False
C1.76.136,1,76,182.37747049549355,168.73934936523438,8,53507,False
C1.419.119,1,419,182.37737300855989,191.3928985595703,4,53508,False
C1.35.00000000054,1,35,182.37628857793862,178.1985626220703,8,53509,False
C1.29.31,1,29,182.37439677108108,173.1546630859375,7,53510,False
C1.48.00000000044,1,48,182.3723577442729,197.6666717529297,3,53511,False
C1.196.143,1,196,182.37163084257716,185.88621520996094,7,53512,False
C1.148.135,1,148,182.37030630561077,193.12315368652344,7,53513,False
C1.199.175,1,199,182.36997735799048,205.8325653076172,8,53514,False
C1.87.117,1,87,182.36785119299384,178.0369873046875,8,53515,False
C1.133.00000000007,1,133,182.3635517069627,190.65899658203125,8,53516,False
C1.102.99,1,102,182.3623376077439,188.07553100585938,16,53517,False
C1.322.3,1,322,182.36052367135585,172.82337951660156,7,53518,False
C1.329.46,1,329,182.36014738089852,182.4730224609375,7,53519,False
C1.63.26,1,63,182.3594791358054,193.79542541503906,3,53520,False
C1.221.101,1,221,182.3584448012232,185.11105346679688,8,53521,False
C1.179.101,1,179,182.35844480122222,185.11105346679688,8,53522,False
C1.92.41,1,92,182.35754681287446,211.119873046875,6,53523,False
C1.452.115,1,452,182.35404994464577,197.8780517578125,6,53524,False
C1.403.114,1,403,182.3537802800995,188.49636840820312,5,53525,False
C1.312.4,1,312,182.35352241039922,183.96974182128906,7,53526,False
C1.492.88,1,492,182.353412187181,183.43106079101562,7,53527,False
C1.222.146,1,222,182.35288905631595,183.1285400390625,7,53528,False
C1.195.146,1,195,182.3528890563159,183.1285400390625,7,53529,False
C1.62.00000000179,1,62,182.35149032017466,195.6182861328125,5,53530,False
C1.182.89,1,182,182.3494086066989,176.12640380859375,8,53531,False
C1.30.171,1,30,182.3488849652077,188.10011291503906,7,53532,False
C1.480.71,1,480,182.34870291712915,181.4852294921875,5,53533,False
C1.28.57,1,28,182.34862725503586,194.63894653320312,8,53534,False
C1.484.22,1,484,182.3476683619871,184.3182373046875,6,53535,False
C1.154.181,1,154,182.34631037813918,179.0457305908203,7,53536,False
C1.485.80,1,485,182.3446642642946,194.15968322753906,6,53537,False
C1.25.109,1,25,182.34242841841723,175.29443359375,8,53538,False
C1.369.49,1,369,182.34195710574258,190.18931579589844,7,53539,False
C1.9.276,1,9,182.34081198595348,188.94371032714844,7,53540,False
C1.249.220,1,249,182.34048395113373,169.29432678222656,7,53541,False
C1.130.00000000026,1,130,182.33965646072875,188.325439453125,7,53542,False
C1.134.00000000032,1,134,182.33840096082358,188.4443359375,6,53543,False
C1.77.68,1,77,182.33725133202515,187.06016540527344,6,53544,False
C1.209.66,1,209,182.33722506492776,175.0236053466797,6,53545,False
C1.103.197,1,103,182.33630079410483,206.92645263671875,9,53546,False
C1.216.49,1,216,182.33554615583466,185.7620391845703,7,53547,False
C1.51.00000000156,1,51,182.33526851576974,174.8888702392578,7,53548,False
C1.274.164,1,274,182.33473995294472,199.98707580566406,5,53549,False
C1.2.98,1,2,182.3347220680793,160.95440673828125,5,53550,False
C1.104.200,1,104,182.33275770134293,188.9353790283203,4,53551,False
C1.130.00000000064,1,130,182.33263500480743,192.12998962402344,8,53552,False
C1.205.189,1,205,182.32951511688844,199.1112823486328,8,53553,False
C1.216.183,1,216,182.32840041591047,194.39695739746094,7,53554,False
C1.332.80,1,332,182.32493452456785,194.76043701171875,8,53555,False
C1.4.87,1,4,182.32356714229468,187.88937377929688,8,53556,False
C1.159.48,1,159,182.32348470081337,168.38442993164062,7,53557,False
C1.72.46,1,72,182.320713647027,200.46588134765625,8,53558,False
C1.64.292,1,64,182.31983597518237,199.19638061523438,8,53559,False
C1.90.14,1,90,182.3173590959198,160.0682830810547,7,53560,False
C1.168.102,1,168,182.31587206925465,186.3594207763672,7,53561,False
C1.306.24,1,306,182.3148682668586,189.69496154785156,7,53562,False
C1.28.30,1,28,182.31397839048486,187.50338745117188,8,53563,False
C1.43.00000000027,1,43,182.31365363293324,184.60072326660156,7,53564,False
C1.492.215,1,492,182.31305505815186,196.03506469726562,7,53565,False
C1.458.146,1,458,182.31284711902882,168.04371643066406,5,53566,False
C1.49.00000000013,1,49,182.31278160315404,189.60012817382812,8,53567,False
C1.128.00000000326,1,128,182.31121688074762,182.44236755371094,8,53568,False
C1.40.00000000020,1,40,182.31112433147783,183.4828643798828,7,53569,False
C1.29.129,1,29,182.30931024303018,175.71270751953125,6,53570,False
C1.220.163,1,220,182.30873258717745,177.51010131835938,8,53571,False
C1.159.9,1,159,182.30651805008742,176.20101928710938,7,53572,False
C1.163.46,1,163,182.30519843802645,177.6646270751953,8,53573,False
C1.29.168,1,29,182.30471026157747,183.34353637695312,7,53574,False
C1.124.00000000034,1,124,182.3046659806828,182.75,4,53575,False
C1.186.124,1,186,182.30446910117263,193.7220458984375,8,53576,False
C1.26.5,1,26,182.3017893483114,174.64613342285156,7,53577,False
C1.77.167,1,77,182.30156380387345,184.5284423828125,6,53578,False
C1.132.00000000070,1,132,182.30035101576357,185.28439331054688,5,53579,False
C1.134.00000000155,1,134,182.29967769680982,186.94566345214844,6,53580,False
C1.220.69,1,220,182.29902970606528,190.790771484375,8,53581,False
C1.149.218,1,149,182.29775235680958,194.27685546875,7,53582,False
C1.159.119,1,159,182.2976860100787,170.25816345214844,7,53583,False
C1.216.79,1,216,182.29736364460877,186.47752380371094,7,53584,False
C1.329.165,1,329,182.2963486753721,209.3720703125,8,53585,False
C1.395.56,1,395,182.29598006879579,192.2747802734375,7,53586,False
C1.14.79,1,14,182.29272369456928,160.04283142089844,6,53587,False
C1.4.131,1,4,182.29055719800576,174.2381591796875,7,53588,False
C1.148.113,1,148,182.28386125737663,185.77999877929688,7,53589,False
C1.312.53,1,312,182.28347469096857,202.0304718017578,7,53590,False
C1.332.69,1,332,182.28325908761767,181.30088806152344,8,53591,False
C1.329.75,1,329,182.28242440590492,180.65415954589844,7,53592,False
C1.29.78,1,29,182.28071455067047,178.24339294433594,6,53593,False
C1.28.56,1,28,182.28067768322808,185.35223388671875,8,53594,False
C1.211.109,1,211,182.28016483945845,194.78233337402344,7,53595,False
C1.33.00000000079,1,33,182.27916696387817,169.64796447753906,3,53596,False
C1.178.201,1,178,182.27839157584432,188.39395141601562,7,53597,False
C1.495.178,1,495,182.27811144885678,203.07266235351562,7,53598,False
C1.490.107,1,490,182.27782315951418,200.72445678710938,5,53599,False
C1.458.253,1,458,182.27735084508043,195.41915893554688,5,53600,False
C1.123.00000000100,1,123,182.2767945521839,183.07186889648438,8,53601,False
C1.41.00000000115,1,41,182.27546149145908,217.3971405029297,7,53602,False
C1.295.97,1,295,182.27455609540652,199.43043518066406,6,53603,False
C1.336.75,1,336,182.27435368530553,187.11537170410156,8,53604,False
C1.93.6,1,93,182.27403245117557,196.43771362304688,7,53605,False
C1.488.201,1,488,182.27240223471154,175.4674835205078,6,53606,False
C1.102.30,1,102,182.2716194835698,187.28965759277344,16,53607,False
C1.36.00000000136,1,36,182.26928566727562,177.6625518798828,6,53608,False
C1.228.122,1,228,182.2690379329596,192.6968231201172,8,53609,False
C1.123.00000000294,1,123,182.26858484966934,183.42526245117188,8,53610,False
C1.213.79,1,213,182.26698350957267,181.52769470214844,6,53611,False
C1.459.122,1,459,182.26510165261988,188.09271240234375,5,53612,False
C1.29.98,1,29,182.26456165823615,192.7333221435547,7,53613,False
C1.345.182,1,345,182.26243010287206,185.06483459472656,9,53614,False
C1.51.00000000135,1,51,182.2614590179716,172.71128845214844,7,53615,False
C1.28.192,1,28,182.26123059858384,175.275634765625,8,53616,False
C1.216.126,1,216,182.2586446017758,190.04515075683594,7,53617,False
C1.249.65,1,249,182.25527580794892,191.68173217773438,7,53618,False
C1.202.160,1,202,182.2542260387578,186.62863159179688,8,53619,False
C1.209.27,1,209,182.25327356046424,177.2969207763672,6,53620,False
C1.40.00000000004,1,40,182.25191238535962,190.35256958007812,7,53621,False
C1.369.5,1,369,182.25191168838552,183.85848999023438,7,53622,False
C1.294.185,1,294,182.2516413423902,180.4087371826172,7,53623,False
C1.76.28,1,76,182.2512430735074,187.12008666992188,7,53624,False
C1.149.117,1,149,182.25105199872957,161.52149963378906,8,53625,False
C1.3.34,1,3,182.2507843602788,196.98899841308594,8,53626,False
C1.121.00000000118,1,121,182.25044073573696,170.82362365722656,8,53627,False
C1.143.162,1,143,182.25008470318315,187.23170471191406,7,53628,False
C1.80.2,1,80,182.24919305172875,199.9077911376953,8,53629,False
C1.64.42,1,64,182.24917141506356,197.34117126464844,8,53630,False
C1.29.196,1,29,182.24880862104948,191.64437866210938,7,53631,False
C1.163.69,1,163,182.24851683269748,178.0030059814453,8,53632,False
C1.208.5,1,208,182.2470826186008,192.11985778808594,7,53633,False
C1.485.74,1,485,182.24698500924782,179.8946075439453,6,53634,False
C1.493.71,1,493,182.24579430178483,183.95907592773438,5,53635,False
C1.29.156,1,29,182.24398381022257,187.11026000976562,7,53636,False
C1.187.47,1,187,182.2439782693709,165.918701171875,7,53637,False
C1.118.00000000096,1,118,182.24337882960847,185.3925018310547,6,53638,False
C1.313.113,1,313,182.24332293660908,190.1956024169922,6,53639,False
C1.53.00000000006,1,53,182.2431986664305,187.5,4,53640,False
C1.294.59,1,294,182.24298535305576,184.1584930419922,7,53641,False
C1.490.144,1,490,182.24113656576614,194.6674346923828,7,53642,False
C1.467.101,1,467,182.24087143768034,172.51979064941406,6,53643,False
C1.491.60,1,491,182.24076126358554,181.81956481933594,7,53644,False
C1.51.00000000082,1,51,182.23973592279236,168.10186767578125,8,53645,False
C1.35.00000000033,1,35,182.23941146343913,190.45228576660156,8,53646,False
C1.213.97,1,213,182.23921263160673,174.75222778320312,7,53647,False
C1.139.00000000049,1,139,182.2390159320443,138.8627166748047,7,53648,False
C1.287.169,1,287,182.23891512461208,181.7016143798828,7,53649,False
C1.43.00000000004,1,43,182.23874363251818,182.8964080810547,7,53650,False
C1.176.19,1,176,182.23854404925368,196.4674530029297,8,53651,False
C1.166.163,1,166,182.23839640736227,178.35633850097656,6,53652,False
C1.419.53,1,419,182.23701023081205,196.29733276367188,5,53653,False
C1.343.132,1,343,182.2353473213704,168.9995880126953,5,53654,False
C1.29.16,1,29,182.23396841221043,180.29104614257812,7,53655,False
C1.55.00000000165,1,55,182.23375920974743,173.49911499023438,8,53656,False
C1.20.35,1,20,182.2322355575702,180.44509887695312,7,53657,False
C1.481.176,1,481,182.2321521593487,175.32977294921875,4,53658,False
C1.196.257,1,196,182.230283384983,194.18482971191406,7,53659,False
C1.10.101,1,10,182.22909342660367,175.4250030517578,6,53660,False
C1.166.104,1,166,182.2278849444705,168.81382751464844,6,53661,False
C1.123.00000000093,1,123,182.226865261303,178.27737426757812,8,53662,False
C1.6.132,1,6,182.22603667326712,188.83358764648438,5,53663,False
C1.100.162,1,100,182.2260002936375,190.205322265625,7,53664,False
C1.149.163,1,149,182.22445176597668,191.81787109375,8,53665,False
C1.186.182,1,186,182.2241887519487,182.54473876953125,8,53666,False
C1.44.00000000912,1,44,182.22371327890792,191.36215209960938,7,53667,False
C1.163.13,1,163,182.22235077992764,182.77561950683594,8,53668,False
C1.44.00000000773,1,44,182.2222688722215,187.85414123535156,7,53669,False
C1.140.00000000102,1,140,182.22192601376412,168.797119140625,8,53670,False
C1.343.154,1,343,182.22166019432834,176.18698120117188,5,53671,False
C1.10.17,1,10,182.22158926167492,181.10557556152344,6,53672,False
C1.160.113,1,160,182.22097045335354,182.6154327392578,7,53673,False
C1.3.66,1,3,182.21997022880115,189.6669921875,8,53674,False
C1.15.2038,1,15,182.21891103073835,180.20082092285156,6,53675,False
C1.141.00000000201,1,141,182.2185544835696,184.19366455078125,3,53676,False
C1.154.92,1,154,182.21767730814935,172.12574768066406,8,53677,False
C1.313.71,1,313,182.2167401057401,176.52703857421875,6,53678,False
C1.175.159,1,175,182.21132152914677,149.1216583251953,3,53679,False
C1.441.30,1,441,182.21097476271567,202.7298126220703,6,53680,False
C1.128.00000000013,1,128,182.21090487913295,189.7051239013672,8,53681,False
C1.150.46,1,150,182.20888920230286,168.08949279785156,8,53682,False
C1.6.193,1,6,182.20779187555317,177.17620849609375,5,53683,False
C1.480.101,1,480,182.20773434378984,189.1098175048828,5,53684,False
C1.26.177,1,26,182.20663502908866,181.8256072998047,7,53685,False
C1.403.29,1,403,182.20571507214618,178.43202209472656,5,53686,False
C1.149.139,1,149,182.2037509217503,185.38648986816406,8,53687,False
C1.295.183,1,295,182.2029808337455,189.24900817871094,7,53688,False
C1.202.178,1,202,182.20177267008788,181.02723693847656,7,53689,False
C1.69.150,1,69,182.20092847859974,188.9005126953125,7,53690,False
C1.89.126,1,89,182.2002977260627,186.7415771484375,6,53691,False
C1.458.13,1,458,182.20029050249263,190.4677276611328,5,53692,False
C1.87.106,1,87,182.19987608539856,190.54998779296875,8,53693,False
C1.467.200,1,467,182.1993132560929,177.37069702148438,7,53694,False
C1.158.99,1,158,182.19807855400447,176.39500427246094,4,53695,False
C1.274.59,1,274,182.19806582803804,181.7623748779297,6,53696,False
C1.307.98,1,307,182.19649588325572,184.75759887695312,7,53697,False
C1.103.145,1,103,182.19608655486138,203.96531677246094,9,53698,False
C1.61.00000000213,1,61,182.1954056825964,195.53680419921875,8,53699,False
C1.313.38,1,313,182.19432025491497,189.726806640625,6,53700,False
C1.213.124,1,213,182.19311047994896,170.4907989501953,7,53701,False
C1.458.259,1,458,182.1926553494248,186.80271911621094,5,53702,False
C1.195.190,1,195,182.19022660081268,173.875732421875,7,53703,False
C1.222.190,1,222,182.1902266008097,173.875732421875,7,53704,False
C1.123.00000000128,1,123,182.1899922343073,183.10275268554688,8,53705,False
C1.327.49,1,327,182.1898801419777,170.22398376464844,7,53706,False
C1.51.00000000043,1,51,182.18810966019868,175.2484893798828,8,53707,False
C1.155.247,1,155,182.18772319276286,189.63157653808594,7,53708,False
C1.32.00000000060,1,32,182.18734190737047,190.05307006835938,8,53709,False
C1.483.172,1,483,182.1867712014363,183.71690368652344,4,53710,False
C1.482.180,1,482,182.18654476641478,179.9438934326172,5,53711,False
C1.36.00000000213,1,36,182.18634841462077,184.65367126464844,7,53712,False
C1.347.194,1,347,182.18611554929205,189.50559997558594,7,53713,False
C1.77.80,1,77,182.18463510348394,189.0237579345703,7,53714,False
C1.51.00000000202,1,51,182.18453125856792,184.0164337158203,7,53715,False
C1.93.108,1,93,182.18413619906121,177.56993103027344,7,53716,False
C1.312.70,1,312,182.18413312671456,190.56724548339844,6,53717,False
C1.18.113,1,18,182.1812172646776,181.1781463623047,7,53718,False
C1.207.111,1,207,182.18107385594385,186.97276306152344,6,53719,False
C1.225.111,1,225,182.1810738559392,186.97276306152344,6,53720,False
C1.123.00000000231,1,123,182.18083287328764,186.19561767578125,8,53721,False
C1.132.00000000095,1,132,182.17953473624928,182.94772338867188,7,53722,False
C1.132.00000000088,1,132,182.17953473624928,198.56727600097656,7,53722,False
C1.215.162,1,215,182.17870874477552,186.0877685546875,8,53724,False
C1.32.00000000048,1,32,182.17636307927705,190.25929260253906,8,53725,False
C1.178.1,1,178,182.17612213303298,177.79432678222656,7,53726,False
C1.104.191,1,104,182.17576324542117,172.05238342285156,5,53727,False
C1.492.166,1,492,182.17462608733237,176.14183044433594,7,53728,False
C1.207.71,1,207,182.17428176868603,196.07763671875,7,53729,False
C1.225.71,1,225,182.17428176868435,196.07765197753906,7,53730,False
C1.321.9,1,321,182.1734859529893,170.74261474609375,6,53731,False
